DATE,HEADLINE,TICKER,COMPANY NAME,SECTOR,SUBSECTOR,SERIES,DATE OF LISTING,PAID UP VALUE,MARKET LOT,ISIN NUMBER,FACE VALUE,negative_score,positive_score,neutral_score,compound_score,High,Low,Open,close,volume,adj close,avg High,avg low,avg open,avg close,avg volume,avg adj close,trend
21-02-2022,"#DidYouKnow  | LIC is India’s largest institutional investor with a holding of 30% of India’s DII AUM, 2X of all insurance cos together. This translates to owning 4% stake in Indian equity market

#LICIPO #LIC #StockMarket",IMFA,Indian Metals & Ferro Alloys Limited,Steel - Pig Iron,Steel - Pig Iron,EQ,23-Jul-10,10,1,INE919H01018,10,0,0,1,0,341,346.6000061,322,335.5,313.4679871,59376,419.7,426.7400085,409.3200012,417.1100037,389.7187378,63246.4,bearish
21-02-2022,"Strides Pharma gets @US_FDA approval for Amantadine Hydrochloride Softgel Capsules USP, 100 mg, indicated for the prophylaxis and treatment of signs and symptoms of infection caused by various strains of influenza A virus",STAR,Strides Pharma Science Limited,Pharmaceuticals,Pharmaceuticals,EQ,02-Feb-00,10,1,INE939A01011,10,0.062,0.088,0.85,0.2263,364.2000122,367.3500061,338,354.5499878,354.5499878,354049,442.4600037,449.1500061,428.6,437.3899963,437.3899963,854160.2,bearish
21-02-2022,"NBCC in focus

NBCC Green View society in Gurugram has been in the news after Gurugram deputy commissioner asked residents to vacate the property in two weeks, citing the safety issues",NBCC,NBCC (India) Limited,Construction,Construction,EQ,12-Apr-12,1,1,INE095N01031,1,0,0.085,0.915,0.4215,41,41.34999847,38.20000076,40.04999924,39.47040558,6257678,51.04000015,51.68999939,49.59000015,50.33999939,49.61149063,7144772,bearish
21-02-2022,"Bharti Airtel on Monday said it has joined the 'SEA-ME-WE-6' undersea cable consortium in a bid to scale up its high-speed global network capacity to serve India's fast-growing digital economy. Airtel said it is participating as a ""major investor"" in the SEA-ME-WE-6 and is anchoring 20 per cent of the overall investment in the cable system, which will go live in 2025.",20MICRONS,20 Microns Limited,Miscellaneous,Miscellaneous,EQ,06-Oct-08,5,1,INE144J01027,5,0,0,1,0,76,77.55000305,69,74.09999847,74.09999847,141872,94.74999847,97.01000061,91.41000061,92.91999969,92.91999969,282717.2,bearish
21-02-2022,"Ion Exchange has received approval from National Stock Exchange (NSE) for listing of its 1,46,66,659 Equity shares on the main board of NSE. Accordingly, the Equity Shares of the company will be traded on NSE from the trading hours of Tuesday, February 22, 2022 and the designated symbol shall be ""IONEXCHANG""",NATIONALUM,National Aluminium Company Limited,Aluminium,Aluminium,EQ,28-Apr-99,5,1,INE139A01034,5,0,0.135,0.865,0.7579,114.5,115.5,108.8499985,111.6500015,108.318634,17871734,143.1399994,144.9299988,139.1700012,141.3300018,135.3665222,23443585.8,bullish
21-02-2022,"#OnCNBCTV18 | Banking transactions are rising which is forcing cos to spend on cloud, agile ops. Like HCL Tech, Infosys & TCS  in the large cap, says Sandip Agarwal of Edelweiss Securities",EDELWEISS,Edelweiss Financial Services Limited,,,EQ,12-Dec-07,1,1,INE532F01054,1,0,0.144,0.856,0.5719,63.34999847,63.34999847,58.04999924,60.75,59.30475998,829932,75.19999924,76.46000061,72.84000015,74.51999969,72.74717102,1752440.4,bearish
21-02-2022,"#OnCNBCTV18 | Expecting big orders for Akash & Astra Missiles. Expecting orders worth ₹10,000 cr. A lot of our supply chain issues have been resolved, says Siddharth Mishra of Bharat Dynamics",ASTRAMICRO,Astra Microwave Products Limited,Plantations - Tea & Coffee,Plantations - Tea & Coffee,EQ,01-Nov-04,2,1,INE386C01029,2,0,0.186,0.814,0.5719,198.5,206.75,186.6499939,198.3500061,197.360733,274206,249.3999969,255.0700012,241.8399994,246.2700012,245.0417175,333475.8,bearish
21-02-2022,"#CNBCTV18Market | Bank stocks trade higher, ICICI Bank, IndusInd Bank up 1% each. 
Nifty Bank up 2% from day's low.",BANKBARODA,Bank of Baroda,Banks - PSU,Banks - PSU,EQ,19-Feb-97,2,1,INE028A01039,2,0.096,0.124,0.78,0.1531,105.3499985,106.0999985,99.05000305,103.75,100.717308,40170256,129.0800003,130.85,125.8300018,127.6099991,123.8798599,51892404.4,bullish
21-02-2022,RWE & @TataPower form partnership to explore the potential for a joint development of offshore wind projects in India,IMPAL,India Motor Parts and Accessories Limited,Auto - 2 & 3 Wheelers,Auto - 2 & 3 Wheelers,EQ,07-Oct-05,10,1,INE547E01014,10,0,0,1,0,773.7000122,780,751.5499878,775.5499878,753.2910767,2690,925.4000122,933.3700073,915.2300049,924.6700073,898.1312012,2834.6,bearish
21-02-2022,Venky's slips another 3% as bird flu hits hard in Palghar,VENKEYS,Venky's (India) Limited,Misc,Misc,EQ,28-Jul-03,10,1,INE398A01010,10,0.308,0,0.692,-0.4588,2058.949951,2063.149902,1950,2013.449951,2001.234985,83694,2536.550049,2590.019971,2473.45,2525.67002,2510.347534,94683.8,bearish
21-02-2022,KRBL promoters buy 4.35 lakh shares from open market on February 18,KRBL,KRBL Limited,Food Processing,Food Processing,EQ,21-Jan-02,1,1,INE001B01026,1,0,0.167,0.833,0.296,195,198.8999939,185,195.3500061,193.2325592,1373067,241.1799988,244.65,230.8300018,235.1299988,232.5813599,2370044,bullish
21-02-2022,"India has significant disadvantages in semi-conducting manufacturing. Semi-conductor manufacturing is a specialized activity, says Mohammad Athar of @PwC_IN",IMPAL,India Motor Parts and Accessories Limited,Auto - 2 & 3 Wheelers,Auto - 2 & 3 Wheelers,EQ,07-Oct-05,10,1,INE547E01014,10,0.138,0.092,0.769,-0.2263,773.7000122,780,751.5499878,775.5499878,753.2910767,2690,925.4000122,933.3700073,915.2300049,924.6700073,898.1312378,2834.6,bearish
22-02-2022,"#Russia #Ukraine  - The Latest

*How It Happened*

- Meeting of Russia’s Security Council televised, where there were calls for Putin to formally recognize separatists known as Donetsk People's Republic & Luhansk People's Republic known collectively as the Donbas region.

(1/3)",ANDHRSUGAR,The Andhra Sugars Limited,Miscellaneous,Miscellaneous,EQ,01-Nov-95,2,1,INE715B01021,2,0,0.061,0.939,0.34,127,132.3000031,130.6499939,129.3000031,127.5794449,546968,170.4599976,175.6200012,164.95,169.5700012,167.3135788,714113,bullish
22-02-2022,"#Russia #Ukraine  - The Latest

*How It Happened*

- This was confirmed by Putin in an address to the nation, where he described Donbas region as ""Russian land"", and branded Ukraine a puppet regime of the West.

(2/3)",ANDHRSUGAR,The Andhra Sugars Limited,Miscellaneous,Miscellaneous,EQ,01-Nov-95,2,1,INE715B01021,2,0,0,1,0,127,132.3000031,130.6499939,129.3000031,127.5794449,546968,170.4599976,175.6200012,164.95,169.5700012,167.3135788,714113,bullish
22-02-2022,"#Russia #Ukraine  - The Latest

*How It Happened*

- Putin orders Russian troops to breakaway region of Ukraine for “peacekeeping”

- US announces sanctions to prohibit trade with the newly recognized areas. 

- EU said to start the process of agreeing on penalties.

(3/3)",ANDHRSUGAR,The Andhra Sugars Limited,Miscellaneous,Miscellaneous,EQ,01-Nov-95,2,1,INE715B01021,2,0,0.058,0.942,0.34,127,132.3000031,130.6499939,129.3000031,127.5794449,546968,170.4599976,175.6200012,164.95,169.5700012,167.3135788,714113,bullish
22-02-2022,"#RussiaUkraine Crisis Live Updates: India at UNSC meet says safety of 20k students in Ukraine top priority, calls for restraint on all sides",IMPAL,India Motor Parts and Accessories Limited,Auto - 2 & 3 Wheelers,Auto - 2 & 3 Wheelers,EQ,07-Oct-05,10,1,INE547E01014,10,0.143,0.16,0.697,-0.128,765,765,759.7000122,755.2999878,733.6222534,2648,924.4000122,932.3700073,914.1900024,923.75,897.2375977,2923.2,bullish
22-02-2022,"HDFC #BlockDeal | 70.98 lakh shares worth ₹1,730 cr change hands on BSE",BSE,BSE Limited,,,EQ,03-Feb-17,2,1,INE118H01025,2,0,0.291,0.709,0.4767,682.1833496,703.333313,690.666687,688.0666504,672.5060425,3363159,881.6466797,902.4566528,863.893335,880.2,860.2943237,5308471.8,bullish
22-02-2022,Travel Unicorn Hopper Selects RateGain For Prime Access to global hotel supply inventory and pricing intelligence data,PFOCUS,Prime Focus Limited,Finance - Investments,Finance - Investments,EQ,20-Jun-06,1,1,INE367G01038,1,0,0.162,0.838,0.4767,76.5,77.80000305,75.40000153,75.19999695,75.19999695,43638,100.4699982,102.7800003,96.22999725,98.23999786,98.23999786,156182.8,bullish
22-02-2022,KPI Global has received a new repeat order for executing solar power project of 7.50 MWdc capacity from Anupam Rasayan India,GLOBALVECT,Global Vectra Helicorp Limited,Misc,Misc,EQ,27-Oct-06,10,1,INE792H01019,10,0,0,1,0,50.34999847,50.34999847,48.04999924,49.40000153,49.40000153,7749,63.6,64.23999939,61.16999969,62.47000046,62.47000046,8838.8,bearish
22-02-2022,Market recovers. Nifty Bank 575 points off lows,BANKBARODA,Bank of Baroda,Banks - PSU,Banks - PSU,EQ,19-Feb-97,2,1,INE028A01039,2,0.171,0.257,0.571,0.2263,101.1999969,105.8000031,104.8499985,104.8499985,101.7851486,51955994,127.5199997,129.9300003,124.5900024,127.3599991,123.6371674,52182237.2,bullish
22-02-2022,"Kotak Mahindra Bank up 3% from day's low. All frontline indices show sharp recovery, Nifty Bank up 2% from day's low",BANKBARODA,Bank of Baroda,Banks - PSU,Banks - PSU,EQ,19-Feb-97,2,1,INE028A01039,2,0.169,0.108,0.723,-0.128,101.1999969,105.8000031,104.8499985,104.8499985,101.7851486,51955994,127.5199997,129.9300003,124.5900024,127.3599991,123.6371674,52182237.2,bullish
22-02-2022,Indian Hotels Company Ltd (IHCL) on Tuesday announced the addition of its second hotel in Rishikesh with the signing of a new SeleQtions resort.,IMFA,Indian Metals & Ferro Alloys Limited,Steel - Pig Iron,Steel - Pig Iron,EQ,23-Jul-10,10,1,INE919H01018,10,0,0,1,0,326,334.7999878,334.0499878,332.6499939,310.8051147,62086,414.7,422.9100037,405.9200012,414.6400024,387.4109314,60287.8,bullish
22-02-2022,"#MarketAtClose | Mkt Closes Lower Amid Volatility, Geopolitical Tensions

Volatility Index (India VIX) Rises Up To 21% To Hit A 11-month High 

All Sectoral Indices Close Lower, Media, Realty & PSU Bank Top Losing Indices

Market Breath Improves But Remains In Favour Of Declines",BANKBARODA,Bank of Baroda,Banks - PSU,Banks - PSU,EQ,19-Feb-97,2,1,INE028A01039,2,0.143,0.149,0.708,0.3182,101.1999969,105.8000031,104.8499985,104.8499985,101.7851486,51955994,127.5199997,129.9300003,124.5900024,127.3599991,123.6371674,52182237.2,bullish
22-02-2022,"From Associated Press | Germany halts the certification of Nord Stream 2 gas pipeline from Russia as West takes punitive measures against Moscow over Ukraine.

#Russia #RussiaUkraineCrisis",WSTCSTPAPR,West Coast Paper Mills Limited,Paper,Paper,EQ,17-Jan-01,2,1,INE976A01021,2,0.121,0,0.879,-0.5106,242,242.3500061,238.25,236,233.1219482,129026,293.65,300.4799988,290.2,294.8799988,291.283902,238858.2,bullish
22-02-2022,| Building collapses at NBCC's Green View & Chintels Paradiso Housing Society in Gurgaon raise serious questions about safety of apartment buildings and plight of home owners,HDFC,Housing Development Finance Corporation Limited,Finance,Finance,EQ,23-Oct-96,2,1,INE001A01036,2,0.124,0.099,0.777,0.0772,2385.100098,2462.25,2428.300049,2453.949951,2422.851074,4604370,2854.51001,2907.15,2835.03999,2889.56001,2852.940674,6757336.4,bearish
23-02-2022,"Dilip Buildcon: The firm has won a road project in Chhattisgarh. It has been declared as L-1 bidder for a new HAM project under Raipur-Visakhapatnam in the state and the order is worth Rs 1,141 crore.",ANDHRSUGAR,The Andhra Sugars Limited,Miscellaneous,Miscellaneous,EQ,01-Nov-95,2,1,INE715B01021,2,0,0.149,0.851,0.6808,130.6999969,139,121.6500015,137.0500031,135.2263184,602196,168.3999969,173.3600006,163.5799988,167.2500031,165.0244522,602992.2,bearish
23-02-2022,"CNBC-TV18 Newsbreak Confirmed, Crompton Cons To Acquire Butterfly Gandhimathi. Total consideration of the deal is ₹2,076.6 cr",BUTTERFLY,Butterfly Gandhimathi Appliances Limited,Domestic Appliances,Domestic Appliances,EQ,28-Apr-14,10,1,INE295F01017,10,0,0,1,0,1399,1419.5,1362.099976,1397.449951,1397.449951,888570,1547.81001,1634.15,1495.390015,1585.13999,1585.13999,577319.6,bearish
23-02-2022,"#OnCNBCTV18 | Sterlite Tech says current orderbook is at 11,000 cr plus and will add capacities w.r.t optic fiber cables, Company intends to increase attach  rate to 40% & more",TECHM,Tech Mahindra Limited,Computers,Computers,EQ,28-Aug-06,5,1,INE669C01036,5,0,0.078,0.922,0.3182,1422,1424.949951,1330,1413.300049,1369.222168,1319711,1716.009985,1731.209961,1696.099976,1714.71001,1661.231714,2349911.4,bearish
23-02-2022,"Bajaj Healthcare launches Magnesium L-Threonate in Nutraceutical segment, used to prevent the loss of synapses and to improve the cognitive functions of the brain",BAJAJ-AUTO,Bajaj Auto Limited,Sugar,Sugar,EQ,26-May-08,10,1,INE917I01010,10,0.084,0.147,0.769,0.1779,3615.100098,3639.899902,3435,3580.300049,3450.698242,209392,4309.07002,4367.069971,4275.430078,4315.369971,4159.15957,404416.6,bearish
23-02-2022,"Ethyl Acetate prices have declined from Rs 113/kg to Rs 102/kg on a weekly basis (Retail Mumbai). 

Major manufacturers: Jubilant Ingrevia, GNFC, Ashok Alco-Chem and Laxmi Organics.",ASHOKLEY,Ashok Leyland Limited,Auto - LCVs & HCVs,Auto - LCVs & HCVs,EQ,25-May-95,1,1,INE208A01029,1,0,0.138,0.862,0.6124,125,126.4499969,112.8000031,124,123.1334763,18983673,151.2100006,153.1399994,149.0599991,150.95,149.8951447,14945099.6,bearish
23-02-2022,New T+1 settlement rule kicks in from this week,NDTV,New Delhi Television Limited,Entertainment,Entertainment,BE,19-May-04,4,1,INE155G01029,4,0,0,1,0,153.3000031,160,135,149.6999969,149.6999969,185300,194.25,203.2,186.7600006,191.4100006,191.4100006,604159.4,bearish
23-02-2022,"Cadila Health's Zydus gets @US_FDA nod for Dapagliflozin tablets, used to treat chronic kidney disease & used to lower the risk of heart failure in adults with type 2 diabetes with heart disease",ZYDUSWELL,Zydus Wellness Limited,Misc,Misc,EQ,13-Nov-09,10,1,INE768C01010,10,0.204,0.072,0.724,-0.5994,1537.650024,1538.199951,1431,1518.550049,1513.692383,16700,1825.06001,1861.509985,1793.480005,1836.490015,1830.615332,76803,bearish
23-02-2022,"Advertising Standard Council Of India (@ascionline) issues guidelines for advertising of virtual digital assets and linked services, says ads for VDA pdts & exchanges, or featuring VDAs, must carry disclaimers

#CryptoCurrency #Crypto",IMPAL,India Motor Parts and Accessories Limited,Auto - 2 & 3 Wheelers,Auto - 2 & 3 Wheelers,EQ,07-Oct-05,10,1,INE547E01014,10,0,0.054,0.946,0.1779,760.0499878,776,750,770,747.9003906,3367,924.4300049,931.5800049,914.15,922.4699951,895.9943726,2884.6,bearish
23-02-2022,"#RussiaUkraineConflict | #Australia to impose travel bans & targetted financial sanctions on eight members of #Russia's Security Council, @Parikshitl reports

The country will also impose sanctions on five Russian banks 

#UkraineConflict #Ukraine #UkraineCrisis",ANDHRSUGAR,The Andhra Sugars Limited,Miscellaneous,Miscellaneous,EQ,01-Nov-95,2,1,INE715B01021,2,0.126,0.069,0.805,-0.25,130.6999969,139,121.6500015,137.0500031,135.2263184,602196,168.3999969,173.3600006,163.5799988,167.2500031,165.0244522,602992.2,bearish
23-02-2022,"#JustIn | PNC Infratech emerges lowest bidder for 3 new hybrid annuity model (HAM) projects by @NHAI_Official in #UttarPradesh worth an aggregate bid project cost of Rs 4,384 cr",PNCINFRA,PNC Infratech Limited,,,EQ,26-May-15,2,1,INE195J01029,2,0.088,0.064,0.847,-0.1779,249.6499939,278,250.1499939,272.8999939,272.4091492,2892135,320.1599976,328.7,311.2200012,320.1599976,319.5841644,865756.4,bearish
23-02-2022,"Highlights: 

Bitcoin, Dogecoin, Shiba Inu, Terra zoom up to 10%

Oil nears $100 on rising fears energy supply will take a hit

SIS adds 3% on bagging Rs 225 crore order

ZEEL moves application in NCLT for dismissal of IndusInd insolvency plea

Bikaji Foods International files DRHP for Rs 1,000 crore IPO",INDUSINDBK,IndusInd Bank Limited,Banks - Private,Banks - Private,EQ,28-Jan-98,10,1,INE095A01012,10,0.052,0.039,0.909,-0.1779,944,960.7999878,868.8499756,950.7000122,943.0986938,3507003,1143.419995,1163.23999,1135.359998,1144.359998,1135.210278,3832280.2,bearish
23-02-2022,Enforcement Directorate arrests NCP leader and Maharashtra Minister Nawab Malik in connection with Dawood Ibrahim money laundering case,MAHSCOOTER,Maharashtra Scooters Limited,Auto - 2 & 3 Wheelers,Auto - 2 & 3 Wheelers,EQ,08-Feb-95,10,1,INE288A01013,10,0.146,0,0.854,-0.4404,3651.100098,3699.75,3409.199951,3654,3507.365723,3616,4391.06001,4454.71001,4357.73999,4419.969971,4242.59751,11216,bearish
23-02-2022,Vedanta to consider third interim dividend on 2 March,VEDL,Vedanta Limited,Mining & Minerals,Mining & Minerals,EQ,13-May-98,1,1,INE205A01025,1,0,0,1,0,352.2000122,355.8999939,335.7000122,352.2000122,263.2293701,9341304,434.9100037,438.7800049,426.1400024,431.2600098,322.3177002,9185685.6,bearish
23-02-2022,"L&T Finance Holdings: Citigroup Global Markets Mauritius & CBNA London has offloaded 4.88 percent equity stake in the company via open market transactions on February 21. With this, their shareholding stands at 3.87 percent now, down from 8.75 percent earlier.",GLOBALVECT,Global Vectra Helicorp Limited,Misc,Misc,EQ,27-Oct-06,10,1,INE792H01019,10,0,0,1,0,49.40000153,50,46.70000076,49.15000153,49.15000153,4944,62.52000046,63.27999954,60.56999969,61.86000061,61.86000061,8530.8,bearish
24-02-2022,"#RussiaUkraine Tensions | Global #MarketSellOff
▶️Dow Futures down more than 300 points
▶️SGX Nifty falls more than 300 points
▶️Hang Seng down 500 points, Nikkei falls 300 points",GLOBALVECT,Global Vectra Helicorp Limited,Misc,Misc,EQ,27-Oct-06,10,1,INE792H01019,10,0.089,0.089,0.822,0,47.65000153,47.70000076,45.09999847,46.70000076,46.70000076,6759,61.27000046,61.85999985,59.45,60.40000076,60.40000076,8528,bullish
24-02-2022,"#RussiaUkraine Tensions | US President
▶️Putin has chosen a premeditated war
▶️Will address American people Tomorrow
▶️Will be monitoring situation from The White House
▶️Will coordinate with NATO allies for strong response
▶️Will announce further consequences on Russia",ANDHRSUGAR,The Andhra Sugars Limited,Miscellaneous,Miscellaneous,EQ,01-Nov-95,2,1,INE715B01021,2,0.154,0.077,0.769,-0.5106,131.5,133.6000061,130.6999969,125.75,124.0766754,742906,164.8999969,169.5000031,158.8699997,163.1300018,160.9592728,633714.4,bullish
